d_m	L_m	m_m	m_ogive	m_payload	m_equipement	m_cruise_res	m_cruise_prop	m_engine_housing	m_acc_res	m_acc_prop	m_nozzle	m_Tails	m_AirIntakes	m_Wings	L_ogive	L_payload	L_equipement	L_cruise_res	L_cruise_prop	L_engine_housing	L_acc_res	L_acc_prop	L_nozzle	L_AirIntakes	L_Tails	L_Wings	Impulsion spécifique	Masse volumique
0.20000	9.82744	667.05345	25	200	55	20.36326	72.19700	10	49.02609	126.06710	12	16	45.00000	36.40000	0.60000	2.12207	1.16714	2.55345	2.29810	0.10000	3.18479	2.22936	0.10000	5.83824	0.20000	0.60000	945.72000	1300
0.20100	9.77551	668.65806	25	200	55	20.56740	72.92078	10	49.15550	126.39986	12	16	45.10025	36.51429	0.60300	2.10100	1.15555	2.55345	2.29810	0.10050	3.16151	2.21305	0.10050	5.81545	0.20100	0.60300	945.72000	1300
0.20200	9.72440	670.27069	25	200	55	20.77256	73.64816	10	49.28555	126.73428	12	16	45.20100	36.62914	0.60600	2.08025	1.14414	2.55345	2.29810	0.10100	3.13856	2.19699	0.10100	5.79301	0.20200	0.60600	945.72000	1300
0.20300	9.67411	671.89131	25	200	55	20.97874	74.37915	10	49.41625	127.07036	12	16	45.30225	36.74457	0.60900	2.05981	1.13289	2.55345	2.29810	0.10150	3.11596	2.18117	0.10150	5.77091	0.20300	0.60900	945.72000	1300
0.20400	9.62461	673.51994	25	200	55	21.18593	75.11376	10	49.54759	127.40810	12	16	45.40400	36.86056	0.61200	2.03966	1.12181	2.55345	2.29810	0.10200	3.09369	2.16558	0.10200	5.74913	0.20400	0.61200	945.72000	1300
0.20500	9.57590	675.15658	25	200	55	21.39415	75.85197	10	49.67958	127.74750	12	16	45.50625	36.97713	0.61500	2.01981	1.11090	2.55345	2.29810	0.10250	3.07174	2.15022	0.10250	5.72769	0.20500	0.61500	945.72000	1300
0.20600	9.52794	676.80122	25	200	55	21.60338	76.59380	10	49.81222	128.08856	12	16	45.60900	37.09426	0.61800	2.00025	1.10014	2.55345	2.29810	0.10300	3.05011	2.13508	0.10300	5.70656	0.20600	0.61800	945.72000	1300
0.20700	9.48075	678.45386	25	200	55	21.81363	77.33923	10	49.94550	128.43129	12	16	45.71225	37.21196	0.62100	1.98097	1.08953	2.55345	2.29810	0.10350	3.02879	2.12016	0.10350	5.68574	0.20700	0.62100	945.72000	1300
0.20800	9.43428	680.11451	25	200	55	22.02490	78.08828	10	50.07943	128.77567	12	16	45.81600	37.33024	0.62400	1.96197	1.07908	2.55345	2.29810	0.10400	3.00778	2.10545	0.10400	5.66523	0.20800	0.62400	945.72000	1300
0.20900	9.38854	681.78317	25	200	55	22.23719	78.84093	10	50.21400	129.12172	12	16	45.92025	37.44909	0.62700	1.94324	1.06878	2.55345	2.29810	0.10450	2.98708	2.09095	0.10450	5.64502	0.20900	0.62700	945.72000	1300
0.21000	9.34351	683.45982	25	200	55	22.45049	79.59719	10	50.34922	129.46942	12	16	46.02500	37.56850	0.63000	1.92478	1.05863	2.55345	2.29810	0.10500	2.96666	2.07666	0.10500	5.62511	0.21000	0.63000	945.72000	1300
0.21100	9.29918	685.14449	25	200	55	22.66481	80.35707	10	50.48508	129.81879	12	16	46.13025	37.68849	0.63300	1.90658	1.04862	2.55345	2.29810	0.10550	2.94654	2.06258	0.10550	5.60549	0.21100	0.63300	945.72000	1300
0.21200	9.25552	686.83715	25	200	55	22.88016	81.12055	10	50.62159	130.16981	12	16	46.23600	37.80904	0.63600	1.88863	1.03875	2.55345	2.29810	0.10600	2.92670	2.04869	0.10600	5.58615	0.21200	0.63600	945.72000	1300
0.21300	9.21254	688.53782	25	200	55	23.09651	81.88764	10	50.75875	130.52250	12	16	46.34225	37.93017	0.63900	1.87094	1.02902	2.55345	2.29810	0.10650	2.90714	2.03500	0.10650	5.56709	0.21300	0.63900	945.72000	1300
0.21400	9.17021	690.24650	25	200	55	23.31389	82.65835	10	50.89655	130.87685	12	16	46.44900	38.05186	0.64200	1.85349	1.01942	2.55345	2.29810	0.10700	2.88785	2.02150	0.10700	5.54830	0.21400	0.64200	945.72000	1300
0.21500	9.12853	691.96318	25	200	55	23.53229	83.43266	10	51.03500	131.23286	12	16	46.55625	38.17413	0.64500	1.83629	1.00996	2.55345	2.29810	0.10750	2.86883	2.00818	0.10750	5.52978	0.21500	0.64500	945.72000	1300
0.21600	9.08748	693.68787	25	200	55	23.75170	84.21058	10	51.17409	131.59053	12	16	46.66400	38.29696	0.64800	1.81933	1.00063	2.55345	2.29810	0.10800	2.85008	1.99505	0.10800	5.51152	0.21600	0.64800	945.72000	1300
0.21700	9.04706	695.42056	25	200	55	23.97213	84.99211	10	51.31383	131.94986	12	16	46.77225	38.42037	0.65100	1.80260	0.99143	2.55345	2.29810	0.10850	2.83158	1.98211	0.10850	5.49353	0.21700	0.65100	945.72000	1300
0.21800	9.00724	697.16125	25	200	55	24.19359	85.77726	10	51.45422	132.31085	12	16	46.88100	38.54434	0.65400	1.78610	0.98236	2.55345	2.29810	0.10900	2.81334	1.96934	0.10900	5.47579	0.21800	0.65400	945.72000	1300
0.21900	8.96802	698.90995	25	200	55	24.41605	86.56601	10	51.59525	132.67350	12	16	46.99025	38.66889	0.65700	1.76983	0.97340	2.55345	2.29810	0.10950	2.79535	1.95674	0.10950	5.45829	0.21900	0.65700	945.72000	1300
0.22000	8.92939	700.66665	25	200	55	24.63954	87.35837	10	51.73693	133.03781	12	16	47.10000	38.79400	0.66000	1.75377	0.96458	2.55345	2.29810	0.11000	2.77760	1.94432	0.11000	5.44104	0.22000	0.66000	945.72000	1300
0.22100	8.89134	702.43136	25	200	55	24.86405	88.15434	10	51.87925	133.40379	12	16	47.21025	38.91969	0.66300	1.73794	0.95587	2.55345	2.29810	0.11050	2.76009	1.93206	0.11050	5.42404	0.22100	0.66300	945.72000	1300
0.22200	8.85385	704.20407	25	200	55	25.08957	88.95392	10	52.02222	133.77142	12	16	47.32100	39.04594	0.66600	1.72232	0.94727	2.55345	2.29810	0.11100	2.74282	1.91997	0.11100	5.40726	0.22200	0.66600	945.72000	1300
0.22300	8.81693	705.98479	25	200	55	25.31611	89.75712	10	52.16583	134.14072	12	16	47.43225	39.17277	0.66900	1.70690	0.93880	2.55345	2.29810	0.11150	2.72578	1.90804	0.11150	5.39072	0.22300	0.66900	945.72000	1300
0.22400	8.78054	707.77351	25	200	55	25.54367	90.56392	10	52.31009	134.51167	12	16	47.54400	39.30016	0.67200	1.69170	0.93043	2.55345	2.29810	0.11200	2.70897	1.89628	0.11200	5.37441	0.22400	0.67200	945.72000	1300
0.22500	8.74470	709.57024	25	200	55	25.77225	91.37433	10	52.45500	134.88429	12	16	47.65625	39.42813	0.67500	1.67669	0.92218	2.55345	2.29810	0.11250	2.69238	1.88466	0.11250	5.35832	0.22500	0.67500	945.72000	1300
0.22600	8.70938	711.37497	25	200	55	26.00184	92.18835	10	52.60055	135.25857	12	16	47.76900	39.55666	0.67800	1.66189	0.91404	2.55345	2.29810	0.11300	2.67601	1.87321	0.11300	5.34245	0.22600	0.67800	945.72000	1300
0.22700	8.67458	713.18771	25	200	55	26.23246	93.00598	10	52.74675	135.63450	12	16	47.88225	39.68577	0.68100	1.64728	0.90600	2.55345	2.29810	0.11350	2.65986	1.86190	0.11350	5.32680	0.22700	0.68100	945.72000	1300
0.22800	8.64030	715.00845	25	200	55	26.46409	93.82722	10	52.89360	136.01210	12	16	47.99600	39.81544	0.68400	1.63286	0.89807	2.55345	2.29810	0.11400	2.64391	1.85074	0.11400	5.31136	0.22800	0.68400	945.72000	1300
0.22900	8.60651	716.83719	25	200	55	26.69674	94.65207	10	53.04109	136.39136	12	16	48.11025	39.94569	0.68700	1.61863	0.89025	2.55345	2.29810	0.11450	2.62818	1.83973	0.11450	5.29613	0.22900	0.68700	945.72000	1300
0.23000	8.57321	718.67394	25	200	55	26.93041	95.48053	10	53.18922	136.77228	12	16	48.22500	40.07650	0.69000	1.60459	0.88252	2.55345	2.29810	0.11500	2.61265	1.82886	0.11500	5.28110	0.23000	0.69000	945.72000	1300
0.23100	8.54040	720.51870	25	200	55	27.16509	96.31260	10	53.33800	137.15486	12	16	48.34025	40.20789	0.69300	1.59072	0.87490	2.55345	2.29810	0.11550	2.59733	1.81813	0.11550	5.26627	0.23100	0.69300	945.72000	1300
0.23200	8.50806	722.37146	25	200	55	27.40080	97.14828	10	53.48743	137.53911	12	16	48.45600	40.33984	0.69600	1.57704	0.86737	2.55345	2.29810	0.11600	2.58220	1.80754	0.11600	5.25165	0.23200	0.69600	945.72000	1300
0.23300	8.47619	724.23222	25	200	55	27.63752	97.98757	10	53.63750	137.92501	12	16	48.57225	40.47237	0.69900	1.56353	0.85994	2.55345	2.29810	0.11650	2.56727	1.79709	0.11650	5.23721	0.23300	0.69900	945.72000	1300
0.23400	8.44478	726.10099	25	200	55	27.87526	98.83047	10	53.78822	138.31257	12	16	48.68900	40.60546	0.70200	1.55020	0.85261	2.55345	2.29810	0.11700	2.55252	1.78677	0.11700	5.22297	0.23400	0.70200	945.72000	1300
0.23500	8.41381	727.97777	25	200	55	28.11402	99.67698	10	53.93959	138.70180	12	16	48.80625	40.73913	0.70500	1.53703	0.84537	2.55345	2.29810	0.11750	2.53797	1.77658	0.11750	5.20891	0.23500	0.70500	945.72000	1300
0.23600	8.38330	729.86254	25	200	55	28.35380	100.52710	10	54.09160	139.09268	12	16	48.92400	40.87336	0.70800	1.52403	0.83822	2.55345	2.29810	0.11800	2.52360	1.76652	0.11800	5.19504	0.23600	0.70800	945.72000	1300
0.23700	8.35321	731.75533	25	200	55	28.59459	101.38083	10	54.24426	139.48523	12	16	49.04225	41.00817	0.71100	1.51120	0.83116	2.55345	2.29810	0.11850	2.50941	1.75658	0.11850	5.18135	0.23700	0.71100	945.72000	1300
0.23800	8.32356	733.65612	25	200	55	28.83641	102.23817	10	54.39756	139.87944	12	16	49.16100	41.14354	0.71400	1.49853	0.82419	2.55345	2.29810	0.11900	2.49540	1.74678	0.11900	5.16784	0.23800	0.71400	945.72000	1300
0.23900	8.29433	735.56491	25	200	55	29.07924	103.09912	10	54.55151	140.27530	12	16	49.28025	41.27949	0.71700	1.48601	0.81731	2.55345	2.29810	0.11950	2.48156	1.73709	0.11950	5.15451	0.23900	0.71700	945.72000	1300
0.24000	8.26551	737.48171	25	200	55	29.32309	103.96368	10	54.70610	140.67283	12	16	49.40000	41.41600	0.72000	1.47366	0.81051	2.55345	2.29810	0.12000	2.46790	1.72753	0.12000	5.14135	0.24000	0.72000	945.72000	1300
0.24100	8.23710	739.40651	25	200	55	29.56796	104.83185	10	54.86134	141.07202	12	16	49.52025	41.55309	0.72300	1.46145	0.80380	2.55345	2.29810	0.12050	2.45441	1.71808	0.12050	5.12835	0.24100	0.72300	945.72000	1300
0.24200	8.20910	741.33931	25	200	55	29.81384	105.70363	10	55.01723	141.47287	12	16	49.64100	41.69074	0.72600	1.44940	0.79717	2.55345	2.29810	0.12100	2.44108	1.70876	0.12100	5.11553	0.24200	0.72600	945.72000	1300
0.24300	8.18148	743.28013	25	200	55	30.06075	106.57902	10	55.17376	141.87539	12	16	49.76225	41.82897	0.72900	1.43749	0.79062	2.55345	2.29810	0.12150	2.42792	1.69954	0.12150	5.10286	0.24300	0.72900	945.72000	1300
0.24400	8.15426	745.22894	25	200	55	30.30867	107.45802	10	55.33094	142.27956	12	16	49.88400	41.96776	0.73200	1.42574	0.78415	2.55345	2.29810	0.12200	2.41492	1.69044	0.12200	5.09036	0.24400	0.73200	945.72000	1300
0.24500	8.12741	747.18576	25	200	55	30.55761	108.34062	10	55.48876	142.68539	12	16	50.00625	42.10713	0.73500	1.41412	0.77777	2.55345	2.29810	0.12250	2.40208	1.68145	0.12250	5.07802	0.24500	0.73500	945.72000	1300
0.24600	8.10094	749.15059	25	200	55	30.80757	109.22684	10	55.64723	143.09288	12	16	50.12900	42.24706	0.73800	1.40265	0.77146	2.55345	2.29810	0.12300	2.38939	1.67257	0.12300	5.06584	0.24600	0.73800	945.72000	1300
0.24700	8.07484	751.12342	25	200	55	31.05855	110.11667	10	55.80635	143.50204	12	16	50.25225	42.38757	0.74100	1.39131	0.76522	2.55345	2.29810	0.12350	2.37686	1.66380	0.12350	5.05381	0.24700	0.74100	945.72000	1300
0.24800	8.04911	753.10426	25	200	55	31.31054	111.01011	10	55.96611	143.91286	12	16	50.37600	42.52864	0.74400	1.38012	0.75906	2.55345	2.29810	0.12400	2.36448	1.65514	0.12400	5.04193	0.24800	0.74400	945.72000	1300
0.24900	8.02373	755.09310	25	200	55	31.56356	111.90716	10	56.12652	144.32533	12	16	50.50025	42.67029	0.74700	1.36905	0.75298	2.55345	2.29810	0.12450	2.35225	1.64657	0.12450	5.03020	0.24900	0.74700	945.72000	1300
0.25000	7.99870	757.08994	25	200	55	31.81759	112.80781	10	56.28757	144.73947	12	16	50.62500	42.81250	0.75000	1.35812	0.74697	2.55345	2.29810	0.12500	2.34017	1.63812	0.12500	5.01861	0.25000	0.75000	945.72000	1300
0.25100	7.97402	759.09479	25	200	55	32.07264	113.71208	10	56.44927	145.15527	12	16	50.75025	42.95529	0.75300	1.34732	0.74103	2.55345	2.29810	0.12550	2.32822	1.62976	0.12550	5.00717	0.25100	0.75300	945.72000	1300
0.25200	7.94968	761.10765	25	200	55	32.32871	114.61996	10	56.61162	145.57273	12	16	50.87600	43.09864	0.75600	1.33665	0.73516	2.55345	2.29810	0.12600	2.31643	1.62150	0.12600	4.99587	0.25200	0.75600	945.72000	1300
0.25300	7.92568	763.12851	25	200	55	32.58579	115.53145	10	56.77461	145.99185	12	16	51.00225	43.24257	0.75900	1.32610	0.72936	2.55345	2.29810	0.12650	2.30477	1.61334	0.12650	4.98471	0.25300	0.75900	945.72000	1300
0.25400	7.90200	765.15737	25	200	55	32.84390	116.44654	10	56.93824	146.41263	12	16	51.12900	43.38706	0.76200	1.31568	0.72363	2.55345	2.29810	0.12700	2.29325	1.60527	0.12700	4.97369	0.25400	0.76200	945.72000	1300
0.25500	7.87865	767.19424	25	200	55	33.10302	117.36525	10	57.10253	146.83507	12	16	51.25625	43.53213	0.76500	1.30538	0.71796	2.55345	2.29810	0.12750	2.28186	1.59730	0.12750	4.96281	0.25500	0.76500	945.72000	1300
0.25600	7.85562	769.23912	25	200	55	33.36316	118.28757	10	57.26746	147.25917	12	16	51.38400	43.67776	0.76800	1.29521	0.71236	2.55345	2.29810	0.12800	2.27061	1.58943	0.12800	4.95205	0.25600	0.76800	945.72000	1300
0.25700	7.83291	771.29199	25	200	55	33.62432	119.21349	10	57.43303	147.68494	12	16	51.51225	43.82397	0.77100	1.28515	0.70683	2.55345	2.29810	0.12850	2.25949	1.58164	0.12850	4.94143	0.25700	0.77100	945.72000	1300
0.25800	7.81050	773.35288	25	200	55	33.88650	120.14303	10	57.59925	148.11236	12	16	51.64100	43.97074	0.77400	1.27520	0.70136	2.55345	2.29810	0.12900	2.24849	1.57394	0.12900	4.93094	0.25800	0.77400	945.72000	1300
0.25900	7.78841	775.42177	25	200	55	34.14969	121.07617	10	57.76612	148.54145	12	16	51.77025	44.11809	0.77700	1.26538	0.69596	2.55345	2.29810	0.12950	2.23763	1.56634	0.12950	4.92057	0.25900	0.77700	945.72000	1300
0.26000	7.76661	777.49866	25	200	55	34.41390	122.01293	10	57.93363	148.97220	12	16	51.90000	44.26600	0.78000	1.25566	0.69061	2.55345	2.29810	0.13000	2.22689	1.55882	0.13000	4.91033	0.26000	0.78000	945.72000	1300
0.26100	7.74510	779.58356	25	200	55	34.67914	122.95330	10	58.10179	149.40460	12	16	52.03025	44.41449	0.78300	1.24606	0.68533	2.55345	2.29810	0.13050	2.21627	1.55139	0.13050	4.90022	0.26100	0.78300	945.72000	1300
0.26200	7.72389	781.67646	25	200	55	34.94538	123.89727	10	58.27059	149.83867	12	16	52.16100	44.56354	0.78600	1.23656	0.68011	2.55345	2.29810	0.13100	2.20577	1.54404	0.13100	4.89022	0.26200	0.78600	945.72000	1300
0.26300	7.70297	783.77737	25	200	55	35.21265	124.84486	10	58.44004	150.27440	12	16	52.29225	44.71317	0.78900	1.22718	0.67495	2.55345	2.29810	0.13150	2.19540	1.53678	0.13150	4.88034	0.26300	0.78900	945.72000	1300
0.26400	7.68233	785.88628	25	200	55	35.48094	125.79605	10	58.61014	150.71179	12	16	52.42400	44.86336	0.79200	1.21790	0.66984	2.55345	2.29810	0.13200	2.18514	1.52960	0.13200	4.87058	0.26400	0.79200	945.72000	1300
0.26500	7.66196	788.00320	25	200	55	35.75024	126.75086	10	58.78088	151.15084	12	16	52.55625	45.01413	0.79500	1.20872	0.66480	2.55345	2.29810	0.13250	2.17500	1.52250	0.13250	4.86094	0.26500	0.79500	945.72000	1300
0.26600	7.64188	790.12813	25	200	55	36.02056	127.70927	10	58.95227	151.59156	12	16	52.68900	45.16546	0.79800	1.19965	0.65981	2.55345	2.29810	0.13300	2.16497	1.51548	0.13300	4.85141	0.26600	0.79800	945.72000	1300
0.26700	7.62206	792.26105	25	200	55	36.29190	128.67130	10	59.12431	152.03393	12	16	52.82225	45.31737	0.80100	1.19068	0.65488	2.55345	2.29810	0.13350	2.15505	1.50854	0.13350	4.84200	0.26700	0.80100	945.72000	1300
0.26800	7.60250	794.40199	25	200	55	36.56426	129.63693	10	59.29699	152.47796	12	16	52.95600	45.46984	0.80400	1.18181	0.65000	2.55345	2.29810	0.13400	2.14525	1.50167	0.13400	4.83269	0.26800	0.80400	945.72000	1300
0.26900	7.58321	796.55092	25	200	55	36.83764	130.60618	10	59.47031	152.92366	12	16	53.09025	45.62289	0.80700	1.17304	0.64517	2.55345	2.29810	0.13450	2.13555	1.49488	0.13450	4.82350	0.26900	0.80700	945.72000	1300
0.27000	7.56418	798.70787	25	200	55	37.11204	131.57903	10	59.64428	153.37101	12	16	53.22500	45.77650	0.81000	1.16437	0.64040	2.55345	2.29810	0.13500	2.12596	1.48817	0.13500	4.81441	0.27000	0.81000	945.72000	1300
0.27100	7.54541	800.87281	25	200	55	37.38745	132.55550	10	59.81890	153.82003	12	16	53.36025	45.93069	0.81300	1.15579	0.63569	2.55345	2.29810	0.13550	2.11648	1.48154	0.13550	4.80543	0.27100	0.81300	945.72000	1300
0.27200	7.52688	803.04577	25	200	55	37.66388	133.53557	10	59.99416	154.27071	12	16	53.49600	46.08544	0.81600	1.14731	0.63102	2.55345	2.29810	0.13600	2.10710	1.47497	0.13600	4.79655	0.27200	0.81600	945.72000	1300
0.27300	7.50860	805.22672	25	200	55	37.94133	134.51926	10	60.17007	154.72305	12	16	53.63225	46.24077	0.81900	1.13892	0.62641	2.55345	2.29810	0.13650	2.09783	1.46848	0.13650	4.78777	0.27300	0.81900	945.72000	1300
0.27400	7.49056	807.41568	25	200	55	38.21980	135.50655	10	60.34663	155.17705	12	16	53.76900	46.39666	0.82200	1.13062	0.62184	2.55345	2.29810	0.13700	2.08865	1.46206	0.13700	4.77910	0.27400	0.82200	945.72000	1300
0.27500	7.47277	809.61265	25	200	55	38.49928	136.49745	10	60.52383	155.63271	12	16	53.90625	46.55313	0.82500	1.12242	0.61733	2.55345	2.29810	0.13750	2.07958	1.45570	0.13750	4.77052	0.27500	0.82500	945.72000	1300
0.27600	7.45521	811.81762	25	200	55	38.77979	137.49197	10	60.70168	156.09003	12	16	54.04400	46.71016	0.82800	1.11430	0.61286	2.55345	2.29810	0.13800	2.07060	1.44942	0.13800	4.76205	0.27600	0.82800	945.72000	1300
0.27700	7.43788	814.03060	25	200	55	39.06131	138.49009	10	60.88017	156.54901	12	16	54.18225	46.86777	0.83100	1.10627	0.60845	2.55345	2.29810	0.13850	2.06172	1.44321	0.13850	4.75367	0.27700	0.83100	945.72000	1300
0.27800	7.42078	816.25158	25	200	55	39.34385	139.49182	10	61.05931	157.00966	12	16	54.32100	47.02594	0.83400	1.09832	0.60408	2.55345	2.29810	0.13900	2.05294	1.43706	0.13900	4.74539	0.27800	0.83400	945.72000	1300
0.27900	7.40391	818.48057	25	200	55	39.62741	140.49717	10	61.23910	157.47196	12	16	54.46025	47.18469	0.83700	1.09046	0.59975	2.55345	2.29810	0.13950	2.04425	1.43098	0.13950	4.73720	0.27900	0.83700	945.72000	1300
0.28000	7.38727	820.71756	25	200	55	39.91198	141.50612	10	61.41953	157.93593	12	16	54.60000	47.34400	0.84000	1.08269	0.59548	2.55345	2.29810	0.14000	2.03566	1.42496	0.14000	4.72910	0.28000	0.84000	945.72000	1300
0.28100	7.37084	822.96256	25	200	55	40.19758	142.51868	10	61.60061	158.40156	12	16	54.74025	47.50389	0.84300	1.07499	0.59125	2.55345	2.29810	0.14050	2.02715	1.41901	0.14050	4.72110	0.28100	0.84300	945.72000	1300
0.28200	7.35463	825.21556	25	200	55	40.48419	143.53486	10	61.78233	158.86884	12	16	54.88100	47.66434	0.84600	1.06738	0.58706	2.55345	2.29810	0.14100	2.01874	1.41312	0.14100	4.71319	0.28200	0.84600	945.72000	1300
0.28300	7.33863	827.47657	25	200	55	40.77182	144.55464	10	61.96470	159.33779	12	16	55.02225	47.82537	0.84900	1.05985	0.58292	2.55345	2.29810	0.14150	2.01041	1.40729	0.14150	4.70536	0.28300	0.84900	945.72000	1300
0.28400	7.32285	829.74558	25	200	55	41.06047	145.57803	10	62.14771	159.80840	12	16	55.16400	47.98696	0.85200	1.05240	0.57882	2.55345	2.29810	0.14200	2.00218	1.40152	0.14200	4.69762	0.28400	0.85200	945.72000	1300
0.28500	7.30727	832.02259	25	200	55	41.35014	146.60503	10	62.33137	160.28067	12	16	55.30625	48.14913	0.85500	1.04503	0.57477	2.55345	2.29810	0.14250	1.99403	1.39582	0.14250	4.68997	0.28500	0.85500	945.72000	1300
0.28600	7.29190	834.30762	25	200	55	41.64082	147.63565	10	62.51568	160.75461	12	16	55.44900	48.31186	0.85800	1.03774	0.57075	2.55345	2.29810	0.14300	1.98596	1.39017	0.14300	4.68241	0.28600	0.85800	945.72000	1300
0.28700	7.27673	836.60064	25	200	55	41.93253	148.66987	10	62.70063	161.23020	12	16	55.59225	48.47517	0.86100	1.03052	0.56678	2.55345	2.29810	0.14350	1.97798	1.38459	0.14350	4.67493	0.28700	0.86100	945.72000	1300
0.28800	7.26176	838.90167	25	200	55	42.22525	149.70770	10	62.88623	161.70745	12	16	55.73600	48.63904	0.86400	1.02337	0.56286	2.55345	2.29810	0.14400	1.97008	1.37906	0.14400	4.66753	0.28800	0.86400	945.72000	1300
0.28900	7.24698	841.21071	25	200	55	42.51899	150.74914	10	63.07248	162.18637	12	16	55.88025	48.80349	0.86700	1.01630	0.55897	2.55345	2.29810	0.14450	1.96227	1.37359	0.14450	4.66021	0.28900	0.86700	945.72000	1300
0.29000	7.23240	843.52775	25	200	55	42.81375	151.79419	10	63.25937	162.66694	12	16	56.02500	48.96850	0.87000	1.00931	0.55512	2.55345	2.29810	0.14500	1.95453	1.36817	0.14500	4.65298	0.29000	0.87000	945.72000	1300
0.29100	7.21801	845.85280	25	200	55	43.10952	152.84286	10	63.44690	163.14918	12	16	56.17025	49.13409	0.87300	1.00238	0.55131	2.55345	2.29810	0.14550	1.94688	1.36281	0.14550	4.64582	0.29100	0.87300	945.72000	1300
0.29200	7.20381	848.18585	25	200	55	43.40632	153.89513	10	63.63509	163.63308	12	16	56.31600	49.30024	0.87600	0.99553	0.54754	2.55345	2.29810	0.14600	1.93930	1.35751	0.14600	4.63875	0.29200	0.87600	945.72000	1300
0.29300	7.18980	850.52690	25	200	55	43.70413	154.95101	10	63.82391	164.11864	12	16	56.46225	49.46697	0.87900	0.98874	0.54381	2.55345	2.29810	0.14650	1.93180	1.35226	0.14650	4.63175	0.29300	0.87900	945.72000	1300
0.29400	7.17597	852.87597	25	200	55	44.00296	156.01050	10	64.01339	164.60586	12	16	56.60900	49.63426	0.88200	0.98203	0.54012	2.55345	2.29810	0.14700	1.92438	1.34706	0.14700	4.62482	0.29400	0.88200	945.72000	1300
0.29500	7.16232	855.23303	25	200	55	44.30281	157.07360	10	64.20351	165.09474	12	16	56.75625	49.80213	0.88500	0.97538	0.53646	2.55345	2.29810	0.14750	1.91703	1.34192	0.14750	4.61798	0.29500	0.88500	945.72000	1300
0.29600	7.14885	857.59810	25	200	55	44.60368	158.14031	10	64.39428	165.58528	12	16	56.90400	49.97056	0.88800	0.96880	0.53284	2.55345	2.29810	0.14800	1.90976	1.33683	0.14800	4.61120	0.29600	0.88800	945.72000	1300
0.29700	7.13555	859.97118	25	200	55	44.90556	159.21063	10	64.58569	166.07748	12	16	57.05225	50.13957	0.89100	0.96229	0.52926	2.55345	2.29810	0.14850	1.90256	1.33179	0.14850	4.60450	0.29700	0.89100	945.72000	1300
0.29800	7.12243	862.35226	25	200	55	45.20847	160.28456	10	64.77775	166.57135	12	16	57.20100	50.30914	0.89400	0.95584	0.52571	2.55345	2.29810	0.14900	1.89543	1.32680	0.14900	4.59787	0.29800	0.89400	945.72000	1300
0.29900	7.10948	864.74135	25	200	55	45.51239	161.36210	10	64.97045	167.06687	12	16	57.35025	50.47929	0.89700	0.94946	0.52220	2.55345	2.29810	0.14950	1.88837	1.32186	0.14950	4.59132	0.29900	0.89700	945.72000	1300
0.30000	7.09670	867.13844	25	200	55	45.81733	162.44325	10	65.16380	167.56406	12	16	57.50000	50.65000	0.90000	0.94314	0.51873	2.55345	2.29810	0.15000	1.88139	1.31697	0.15000	4.58483	0.30000	0.90000	945.72000	1300
0.30100	7.08409	869.54353	25	200	55	46.12329	163.52801	10	65.35780	168.06290	12	16	57.65025	50.82129	0.90300	0.93688	0.51529	2.55345	2.29810	0.15050	1.87447	1.31213	0.15050	4.57842	0.30100	0.90300	945.72000	1300
0.30200	7.07164	871.95663	25	200	55	46.43026	164.61638	10	65.55244	168.56341	12	16	57.80100	50.99314	0.90600	0.93069	0.51188	2.55345	2.29810	0.15100	1.86762	1.30734	0.15100	4.57207	0.30200	0.90600	945.72000	1300
0.30300	7.05935	874.37774	25	200	55	46.73826	165.70836	10	65.74773	169.06558	12	16	57.95225	51.16557	0.90900	0.92456	0.50851	2.55345	2.29810	0.15150	1.86084	1.30259	0.15150	4.56579	0.30300	0.90900	945.72000	1300
0.30400	7.04723	876.80685	25	200	55	47.04727	166.80395	10	65.94366	169.56941	12	16	58.10400	51.33856	0.91200	0.91848	0.50517	2.55345	2.29810	0.15200	1.85413	1.29789	0.15200	4.55958	0.30400	0.91200	945.72000	1300
0.30500	7.03526	879.24397	25	200	55	47.35730	167.90315	10	66.14024	170.07490	12	16	58.25625	51.51213	0.91500	0.91247	0.50186	2.55345	2.29810	0.15250	1.84748	1.29324	0.15250	4.55343	0.30500	0.91500	945.72000	1300
0.30600	7.02345	881.68909	25	200	55	47.66835	169.00596	10	66.33747	170.58206	12	16	58.40900	51.68626	0.91800	0.90652	0.49858	2.55345	2.29810	0.15300	1.84090	1.28863	0.15300	4.54735	0.30600	0.91800	945.72000	1300
0.30700	7.01179	884.14221	25	200	55	47.98041	170.11238	10	66.53534	171.09087	12	16	58.56225	51.86097	0.92100	0.90062	0.49534	2.55345	2.29810	0.15350	1.83438	1.28407	0.15350	4.54133	0.30700	0.92100	945.72000	1300
0.30800	7.00029	886.60334	25	200	55	48.29350	171.22241	10	66.73386	171.60134	12	16	58.71600	52.03624	0.92400	0.89478	0.49213	2.55345	2.29810	0.15400	1.82793	1.27955	0.15400	4.53537	0.30800	0.92400	945.72000	1300
0.30900	6.98893	889.07248	25	200	55	48.60760	172.33605	10	66.93302	172.11348	12	16	58.87025	52.21209	0.92700	0.88900	0.48895	2.55345	2.29810	0.15450	1.82153	1.27507	0.15450	4.52948	0.30900	0.92700	945.72000	1300
