d_m	L_m	m_m	m_ogive	m_payload	m_equipement	m_cruise_res	m_cruise_prop	m_engine_housing	m_acc_res	m_acc_prop	m_nozzle	m_Tails	m_AirIntakes	m_Wings	L_ogive	L_payload	L_equipement	L_cruise_res	L_cruise_prop	L_engine_housing	L_acc_res	L_acc_prop	L_nozzle	L_AirIntakes	L_Tails	L_Wings	Impulsion spécifique	Masse volumique
0.55700	6.05928	1660.06460	25	200	55	143.42123	508.49345	10	129.96668	334.20003	12	16	112.56225	113.42097	1.67100	0.27360	0.15048	2.31869	2.08682	0.27850	1.08852	0.76196	0.27850	3.68571	0.55700	1.67100	1041.47000	1600
0.55800	6.06068	1664.20888	25	200	55	143.93667	510.32092	10	130.30403	335.06752	12	16	112.84100	113.73874	1.67400	0.27262	0.14994	2.31869	2.08682	0.27900	1.08744	0.76120	0.27900	3.68512	0.55800	1.67400	1041.47000	1600
0.55900	6.06209	1668.36059	25	200	55	144.45303	512.15166	10	130.64200	335.93656	12	16	113.12025	114.05709	1.67700	0.27164	0.14940	2.31869	2.08682	0.27950	1.08636	0.76045	0.27950	3.68455	0.55900	1.67700	1041.47000	1600
0.56000	6.06352	1672.51973	25	200	55	144.97032	513.98569	10	130.98056	336.80716	12	16	113.40000	114.37600	1.68000	0.27067	0.14887	2.31869	2.08682	0.28000	1.08529	0.75970	0.28000	3.68398	0.56000	1.68000	1041.47000	1600
0.56100	6.06496	1676.68631	25	200	55	145.48854	515.82299	10	131.31973	337.67931	12	16	113.68025	114.69549	1.68300	0.26971	0.14834	2.31869	2.08682	0.28050	1.08422	0.75896	0.28050	3.68341	0.56100	1.68300	1041.47000	1600
0.56200	6.06641	1680.86032	25	200	55	146.00767	517.66357	10	131.65951	338.55303	12	16	113.96100	115.01554	1.68600	0.26875	0.14781	2.31869	2.08682	0.28100	1.08316	0.75821	0.28100	3.68285	0.56200	1.68600	1041.47000	1600
0.56300	6.06788	1685.04177	25	200	55	146.52774	519.50743	10	131.99989	339.42830	12	16	114.24225	115.33617	1.68900	0.26779	0.14729	2.31869	2.08682	0.28150	1.08211	0.75748	0.28150	3.68230	0.56300	1.68900	1041.47000	1600
0.56400	6.06936	1689.23065	25	200	55	147.04872	521.35457	10	132.34088	340.30512	12	16	114.52400	115.65736	1.69200	0.26685	0.14677	2.31869	2.08682	0.28200	1.08106	0.75674	0.28200	3.68175	0.56400	1.69200	1041.47000	1600
0.56500	6.07086	1693.42697	25	200	55	147.57064	523.20498	10	132.68247	341.18350	12	16	114.80625	115.97913	1.69500	0.26590	0.14625	2.31869	2.08682	0.28250	1.08002	0.75601	0.28250	3.68121	0.56500	1.69500	1041.47000	1600
0.56600	6.07236	1697.63072	25	200	55	148.09347	525.05867	10	133.02467	342.06344	12	16	115.08900	116.30146	1.69800	0.26496	0.14573	2.31869	2.08682	0.28300	1.07898	0.75529	0.28300	3.68067	0.56600	1.69800	1041.47000	1600
0.56700	6.07388	1701.84190	25	200	55	148.61723	526.91564	10	133.36748	342.94494	12	16	115.37225	116.62437	1.70100	0.26403	0.14522	2.31869	2.08682	0.28350	1.07795	0.75456	0.28350	3.68014	0.56700	1.70100	1041.47000	1600
0.56800	6.07542	1706.06052	25	200	55	149.14192	528.77589	10	133.71088	343.82799	12	16	115.65600	116.94784	1.70400	0.26310	0.14471	2.31869	2.08682	0.28400	1.07692	0.75385	0.28400	3.67961	0.56800	1.70400	1041.47000	1600
0.56900	6.07696	1710.28657	25	200	55	149.66753	530.63942	10	134.05490	344.71260	12	16	115.94025	117.27189	1.70700	0.26218	0.14420	2.31869	2.08682	0.28450	1.07590	0.75313	0.28450	3.67909	0.56900	1.70700	1041.47000	1600
0.57000	6.07852	1714.52006	25	200	55	150.19406	532.50622	10	134.39952	345.59876	12	16	116.22500	117.59650	1.71000	0.26126	0.14369	2.31869	2.08682	0.28500	1.07489	0.75242	0.28500	3.67857	0.57000	1.71000	1041.47000	1600
0.57100	6.08010	1718.76098	25	200	55	150.72152	534.37630	10	134.74474	346.48648	12	16	116.51025	117.92169	1.71300	0.26034	0.14319	2.31869	2.08682	0.28550	1.07387	0.75171	0.28550	3.67806	0.57100	1.71300	1041.47000	1600
0.57200	6.08168	1723.00934	25	200	55	151.24990	536.24966	10	135.09057	347.37576	12	16	116.79600	118.24744	1.71600	0.25943	0.14269	2.31869	2.08682	0.28600	1.07287	0.75101	0.28600	3.67756	0.57200	1.71600	1041.47000	1600
0.57300	6.08328	1727.26513	25	200	55	151.77921	538.12630	10	135.43701	348.26659	12	16	117.08225	118.57377	1.71900	0.25853	0.14219	2.31869	2.08682	0.28650	1.07187	0.75031	0.28650	3.67706	0.57300	1.71900	1041.47000	1600
0.57400	6.08489	1731.52835	25	200	55	152.30945	540.00621	10	135.78405	349.15898	12	16	117.36900	118.90066	1.72200	0.25763	0.14170	2.31869	2.08682	0.28700	1.07088	0.74961	0.28700	3.67656	0.57400	1.72200	1041.47000	1600
0.57500	6.08651	1735.79901	25	200	55	152.84060	541.88941	10	136.13169	350.05293	12	16	117.65625	119.22813	1.72500	0.25673	0.14120	2.31869	2.08682	0.28750	1.06989	0.74892	0.28750	3.67608	0.57500	1.72500	1041.47000	1600
0.57600	6.08815	1740.07710	25	200	55	153.37268	543.77588	10	136.47995	350.94843	12	16	117.94400	119.55616	1.72800	0.25584	0.14071	2.31869	2.08682	0.28800	1.06890	0.74823	0.28800	3.67559	0.57600	1.72800	1041.47000	1600
0.57700	6.08980	1744.36263	25	200	55	153.90569	545.66563	10	136.82880	351.84549	12	16	118.23225	119.88477	1.73100	0.25496	0.14023	2.31869	2.08682	0.28850	1.06792	0.74755	0.28850	3.67511	0.57700	1.73100	1041.47000	1600
0.57800	6.09146	1748.65559	25	200	55	154.43962	547.55866	10	137.17826	352.74411	12	16	118.52100	120.21394	1.73400	0.25408	0.13974	2.31869	2.08682	0.28900	1.06695	0.74686	0.28900	3.67464	0.57800	1.73400	1041.47000	1600
0.57900	6.09313	1752.95598	25	200	55	154.97448	549.45496	10	137.52833	353.64428	12	16	118.81025	120.54369	1.73700	0.25320	0.13926	2.31869	2.08682	0.28950	1.06598	0.74619	0.28950	3.67417	0.57900	1.73700	1041.47000	1600
0.58000	6.09481	1757.26381	25	200	55	155.51026	551.35455	10	137.87900	354.54601	12	16	119.10000	120.87400	1.74000	0.25233	0.13878	2.31869	2.08682	0.29000	1.06502	0.74551	0.29000	3.67371	0.58000	1.74000	1041.47000	1600
0.58100	6.09651	1761.57908	25	200	55	156.04696	553.25741	10	138.23028	355.44929	12	16	119.39025	121.20489	1.74300	0.25146	0.13830	2.31869	2.08682	0.29050	1.06406	0.74484	0.29050	3.67325	0.58100	1.74300	1041.47000	1600
0.58200	6.09822	1765.90177	25	200	55	156.58459	555.16355	10	138.58216	356.35413	12	16	119.68100	121.53634	1.74600	0.25060	0.13783	2.31869	2.08682	0.29100	1.06310	0.74417	0.29100	3.67279	0.58200	1.74600	1041.47000	1600
0.58300	6.09993	1770.23191	25	200	55	157.12314	557.07296	10	138.93465	357.26053	12	16	119.97225	121.86837	1.74900	0.24974	0.13735	2.31869	2.08682	0.29150	1.06215	0.74351	0.29150	3.67234	0.58300	1.74900	1041.47000	1600
0.58400	6.10167	1774.56947	25	200	55	157.66262	558.98566	10	139.28774	358.16849	12	16	120.26400	122.20096	1.75200	0.24888	0.13688	2.31869	2.08682	0.29200	1.06121	0.74285	0.29200	3.67190	0.58400	1.75200	1041.47000	1600
0.58500	6.10341	1778.91447	25	200	55	158.20302	560.90163	10	139.64144	359.07800	12	16	120.55625	122.53413	1.75500	0.24803	0.13642	2.31869	2.08682	0.29250	1.06027	0.74219	0.29250	3.67146	0.58500	1.75500	1041.47000	1600
0.58600	6.10516	1783.26691	25	200	55	158.74435	562.82089	10	139.99575	359.98906	12	16	120.84900	122.86786	1.75800	0.24719	0.13595	2.31869	2.08682	0.29300	1.05934	0.74154	0.29300	3.67103	0.58600	1.75800	1041.47000	1600
0.58700	6.10693	1787.62678	25	200	55	159.28660	564.74341	10	140.35066	360.90169	12	16	121.14225	123.20217	1.76100	0.24634	0.13549	2.31869	2.08682	0.29350	1.05841	0.74088	0.29350	3.67060	0.58700	1.76100	1041.47000	1600
0.58800	6.10871	1791.99408	25	200	55	159.82978	566.66922	10	140.70617	361.81587	12	16	121.43600	123.53704	1.76400	0.24551	0.13503	2.31869	2.08682	0.29400	1.05748	0.74024	0.29400	3.67017	0.58800	1.76400	1041.47000	1600
0.58900	6.11050	1796.36882	25	200	55	160.37388	568.59831	10	141.06229	362.73161	12	16	121.73025	123.87249	1.76700	0.24467	0.13457	2.31869	2.08682	0.29450	1.05656	0.73959	0.29450	3.66975	0.58900	1.76700	1041.47000	1600
0.59000	6.11229	1800.75099	25	200	55	160.91891	570.53067	10	141.41902	363.64890	12	16	122.02500	124.20850	1.77000	0.24385	0.13412	2.31869	2.08682	0.29500	1.05564	0.73895	0.29500	3.66933	0.59000	1.77000	1041.47000	1600
0.59100	6.11411	1805.14060	25	200	55	161.46486	572.46631	10	141.77635	364.56775	12	16	122.32025	124.54509	1.77300	0.24302	0.13366	2.31869	2.08682	0.29550	1.05473	0.73831	0.29550	3.66892	0.59100	1.77300	1041.47000	1600
0.59200	6.11593	1809.53764	25	200	55	162.01173	574.40523	10	142.13428	365.48815	12	16	122.61600	124.88224	1.77600	0.24220	0.13321	2.31869	2.08682	0.29600	1.05383	0.73768	0.29600	3.66852	0.59200	1.77600	1041.47000	1600
0.59300	6.11776	1813.94211	25	200	55	162.55953	576.34743	10	142.49282	366.41012	12	16	122.91225	125.21997	1.77900	0.24138	0.13276	2.31869	2.08682	0.29650	1.05293	0.73705	0.29650	3.66811	0.59300	1.77900	1041.47000	1600
0.59400	6.11960	1818.35402	25	200	55	163.10825	578.29290	10	142.85197	367.33363	12	16	123.20900	125.55826	1.78200	0.24057	0.13231	2.31869	2.08682	0.29700	1.05203	0.73642	0.29700	3.66772	0.59400	1.78200	1041.47000	1600
0.59500	6.12146	1822.77337	25	200	55	163.65790	580.24166	10	143.21172	368.25871	12	16	123.50625	125.89713	1.78500	0.23976	0.13187	2.31869	2.08682	0.29750	1.05114	0.73579	0.29750	3.66732	0.59500	1.78500	1041.47000	1600
0.59600	6.12333	1827.20014	25	200	55	164.20848	582.19369	10	143.57208	369.18534	12	16	123.80400	126.23656	1.78800	0.23896	0.13143	2.31869	2.08682	0.29800	1.05025	0.73517	0.29800	3.66694	0.59600	1.78800	1041.47000	1600
0.59700	6.12520	1831.63435	25	200	55	164.75997	584.14900	10	143.93304	370.11353	12	16	124.10225	126.57657	1.79100	0.23816	0.13099	2.31869	2.08682	0.29850	1.04936	0.73455	0.29850	3.66655	0.59700	1.79100	1041.47000	1600
0.59800	6.12709	1836.07600	25	200	55	165.31240	586.10758	10	144.29461	371.04327	12	16	124.40100	126.91714	1.79400	0.23736	0.13055	2.31869	2.08682	0.29900	1.04848	0.73394	0.29900	3.66617	0.59800	1.79400	1041.47000	1600
0.59900	6.12899	1840.52508	25	200	55	165.86574	588.06945	10	144.65678	371.97458	12	16	124.70025	127.25829	1.79700	0.23657	0.13012	2.31869	2.08682	0.29950	1.04761	0.73333	0.29950	3.66580	0.59900	1.79700	1041.47000	1600
0.60000	6.13089	1844.98159	25	200	55	166.42001	590.03459	10	145.01956	372.90743	12	16	125.00000	127.60000	1.80000	0.23579	0.12968	2.31869	2.08682	0.30000	1.04674	0.73272	0.30000	3.66543	0.60000	1.80000	1041.47000	1600
